Index,Backers,AmountRaised,Faves,Goal,MeanHappiness,MeanFear,MeanSurprise,MeanSadness,MeanNeutral,MeanAnger,Category,Success,Beneficiary
30103,125,4945,142,10000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30104,53,4920,51,15000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30105,63,5095,45,10000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30106,86,7803,88,7803,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30107,116,4265,119,4000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,success,self
30108,76,10465,77,15000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,honoree
30109,226,14950,229,20000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,honoree
30110,100,5370,81,7500,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30111,142,6040,142,7500,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30112,139,8395,140,6500,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,success,self
30113,56,3160,59,5000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30114,177,6524,175,10000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
30115,45,1625,52,1500,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,success,self
30116,98,14583,98,7777,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,success,honoree
30117,191,12305,196,25000,NA,NA,NA,NA,NA,NA,Wishes_Campaigns,failure,self
